,BuurtCode,Neighborhood,TotalResidents,Age 0-15,% age 0-15,Age 65+,%Age 65+,AverageSizeofHoushold,Population Density,Building year before 2000,Building year after 2000,woning,horeca,winkel,bedrijf_en_kantoor,kerk_en_gebedsruimte,cultuur_en_musea,medisch,bejaardenhuis_tehuis_en_bijzondere_woonfunctie,kinderdagverblijf_en_basisschool,middelbaar_en_speciaal_onderwijs,beroeps_en_wetenschappelijk_onderwijs,garage_en_parkeerplaats,nr_of_rent,nr_of_possession,avg_construction_year,time_of_change,nr_of_tussengebouw,nr_of_hoekgebouw,nr_of_vrijstaandgebouw,nr_of_half_vrijstaandgebouw,nr_of_kopgebouw,nr_of_situation_anders,avg_nr_of_accomodations_in_building,avg_nr_of_res_accomodations_in_building,floorsize_accomodation,nr_of_monuments,incident,nr_of_inspections_within_timeline,nr_of_inspections_with_observation,nr_of_inspections_without_observation,industrie,sport,x,y,lon,lat,gem_gas_woning,gem_gas_woning_cor,gem_elektriciteit_woning,gem_gas_bedrijf,gem_elektriciteit_bedrijf,potent_pand_asbest,gebouwen_gebruik_gas,meer_reg_woning,meer_reg_industrie,hoge_gas_verbruik,hoge_asbest_buurt,hoge_dichtheid_buurt,industrie_buurt,industriegebied,env_effect,Supermarkt,Verzorghuizen,Museum
406,BU03638705,Schipluidenbuurt,1230.0,25.0,2.032520325203252,5.0,0.4065040650406504,     1.2,   10925,1,99,385.0,2.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,367.0,0.0,1982.0,31/12/9999,0.0,0.0,361.0,33.0,0.0,17.0,709.0,355.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117458.88262581245,485620.5594206128,4.836131604410399,52.35719818894151,0.0,0.0,1324.0,0.0,74799.0,38.0,0.0,1029.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,
407,BU03638800,Riekerpolder,135.0,10.0,7.4074074074074066,0.0,0.0,     1.5,     220,,,37.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,1962.0,31/12/9999,0.0,2.0,45.0,0.0,0.0,7.0,270.0,133.0,1829.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,116597.59935714286,483792.5838,4.823697929857143,52.34071014878572,65.0,75.0,151.0,43872.0,306152.0,9.0,70.0,6.0,8.0,1.0,0.0,0.0,1.0,1.0,3.0,,,
408,BU03638801,Park Haagseweg,1000.0,140.0,14.000000000000002,200.0,20.0,     2.2,    8851,92,8,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,73.0,1956.0,31/12/9999,16.0,68.0,0.0,0.0,0.0,0.0,32.0,17.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116709.91437272727,484135.40932727273,4.825306888431818,52.34379907763636,1010.0,1173.0,2892.0,0.0,0.0,0.0,440.0,440.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
409,BU03638802,Nieuwe Meer,170.0,20.0,11.76470588235294,10.0,5.88235294117647,     1.6,     131,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1948.0,31/12/9999,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,2444.0,0.0,2.0,0.0,0.0,0.0,87.0,2.0,115869.81564864866,482692.851981982,4.813147011081081,52.33077511873874,0.0,0.0,0.0,0.0,11784.0,11.0,0.0,0.0,87.0,0.0,1.0,0.0,1.0,1.0,3.0,,,
410,BU03638803,Sloterweg e.o.,295.0,65.0,22.033898305084744,60.0,20.33898305084746,     2.4,     379,84,16,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,2222.0,31/12/9999,4.0,8.0,16.0,1.0,0.0,0.0,4.0,2.0,280.0,0.0,1.0,0.0,0.0,0.0,4.0,15.0,115593.58163945578,483849.1454557823,4.808959352380953,52.34114729489796,1537.0,1785.0,2805.0,138.0,10933.0,21.0,117.0,116.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,,,
411,BU03638804,Nieuw Sloten Noordwest,3105.0,500.0,16.10305958132045,485.0,15.619967793880836,     2.4,    8991,100,0,197.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,133.0,67.0,1965.0,31/12/9999,113.0,84.0,1.0,2.0,0.0,0.0,8.0,4.0,104.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,115375.67042707492,484523.4367445608,4.80568246821112,52.34719177479453,923.0,1071.0,2737.0,19.0,245.0,0.0,1231.0,1179.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,,,
412,BU03638805,Nieuw Sloten Noordoost,3180.0,470.0,14.779874213836475,650.0,20.44025157232705,     2.2,    7259,100,0,258.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,179.0,74.0,1958.0,31/12/9999,125.0,132.0,5.0,0.0,0.0,0.0,13.0,6.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116037.2241055676,484659.584087491,4.815375098539406,52.34846266395517,979.0,1138.0,2644.0,17.0,54.0,4.0,1382.0,1352.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
413,BU03638806,Belgi�plein e.o.,1115.0,80.0,7.174887892376682,330.0,29.596412556053814,     1.7,   13487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,BU03638807,Nieuw Sloten Zuidwest,2270.0,330.0,14.537444933920703,245.0,10.79295154185022,     2.5,   10539,100,0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,20.0,132.0,1963.0,31/12/9999,78.0,71.0,3.0,0.0,0.0,0.0,7.0,3.0,117.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,115423.56451111112,484136.4594748538,4.806430810690058,52.3437173631462,1025.0,1192.0,3058.0,43.0,1249.0,3.0,854.0,837.0,6.0,1.0,0.0,0.0,1.0,1.0,3.0,,,
415,BU03638808,Nieuw Sloten Zuidoost,2160.0,400.0,18.51851851851852,235.0,10.87962962962963,     2.3,    9499,91,9,154.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,135.0,28.0,1962.0,31/12/9999,78.0,76.0,7.0,3.0,0.0,1.0,13.0,6.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,116139.19139106754,484218.7349629629,4.816922466982571,52.34450786819172,894.0,1038.0,2477.0,106.0,57.0,0.0,888.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
416,BU03638809,Dorp Sloten,695.0,85.0,12.23021582733813,140.0,20.14388489208633,     2.1,    1283,88,12,36.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,27.0,3009.0,31/12/9999,17.0,22.0,20.0,0.0,0.0,6.0,6.0,3.0,133.0,6.0,3.0,0.0,0.0,0.0,47.0,2.0,114758.1459715536,483924.97602407006,4.796691746630197,52.34176840706784,1151.0,1336.0,2507.0,776.0,5919.0,28.0,443.0,254.0,43.0,1.0,1.0,0.0,1.0,1.0,4.0,,,
417,BU03638900,Louis Chrispijnbuurt,3225.0,495.0,15.348837209302326,620.0,19.224806201550383,     1.9,    9004,86,14,332.0,1.0,27.0,11.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,21.0,288.0,74.0,1969.0,31/12/9999,120.0,172.0,16.0,25.0,1.0,45.0,24.0,12.0,107.0,71.0,8.0,0.0,0.0,0.0,6.0,0.0,116618.35475582686,485394.6429389567,4.823819675710322,52.355109732014434,900.0,1044.0,1966.0,587.0,4211.0,1181.0,1655.0,1531.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,,1.0
418,BU03638901,Jacques Veltmanbuurt,3585.0,555.0,15.481171548117151,430.0,11.99442119944212,     1.8,   12161,67,33,1276.0,8.0,62.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,968.0,268.0,1948.0,31/12/9999,410.0,326.0,176.0,0.0,0.0,522.0,84.0,42.0,96.0,300.0,24.0,0.0,0.0,0.0,1.0,2.0,117097.83499603698,485346.83991765743,4.8308627815015415,52.354713406036986,719.0,835.0,1655.0,100.0,655.0,1232.0,1666.0,2113.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,,1.0
419,BU03638902,Staalmanbuurt,3115.0,695.0,22.31139646869984,365.0,11.717495987158909,     2.4,   10200,43,57,865.0,2.0,15.0,69.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,683.0,78.0,2226.0,31/12/9999,203.0,532.0,214.0,0.0,0.0,26.0,31.0,15.0,121.0,21.0,6.0,0.0,0.0,0.0,32.0,2.0,117121.0274407028,484745.7929267936,4.831270881425086,52.3493132422206,155.0,181.0,1954.0,239.0,38188.0,564.0,653.0,1870.0,30.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,,1.0
420,BU03638903,Medisch Centrum Slotervaart,795.0,50.0,6.289308176100629,55.0,6.918238993710692,     1.2,    2752,62,38,204.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,2.0,1958.0,31/12/9999,0.0,2.0,206.0,0.0,0.0,3.0,412.0,199.0,592.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,116665.30829042903,484386.5201947194,4.824623724818482,52.34605277475247,1128.0,1308.0,1842.0,0.0,0.0,183.0,298.0,287.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,,1.0
421,BU03639000,Gelderlandpleinbuurt,4575.0,485.0,10.601092896174864,1110.0,24.262295081967213,     1.7,   10045,93,7,1353.0,8.0,155.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1162.0,323.0,1944.0,31/12/9999,173.0,634.0,390.0,0.0,0.0,434.0,91.0,45.0,83.0,0.0,8.0,14.0,5.0,9.0,12.0,1.0,120015.721222421,482828.6824126417,4.873952584156231,52.33227544075134,990.0,1149.0,2024.0,4.0,20057.0,2757.0,3224.0,2671.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0
422,BU03639002,Buitenveldert Midden Zuid,3835.0,580.0,15.123859191655804,500.0,13.03780964797914,     1.8,    7632,100,0,773.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,140.0,487.0,397.0,1933.0,31/12/9999,541.0,150.0,140.0,0.0,0.0,112.0,28.0,13.0,78.0,0.0,6.0,33.0,7.0,26.0,4.0,1.0,120004.76459399924,482139.8585032282,4.873863411655906,52.32608404264717,886.0,1029.0,2688.0,13.0,938.0,2542.0,2593.0,2049.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0
423,BU03639003,Buitenveldert Zuidwest,4075.0,575.0,14.11042944785276,1160.0,28.46625766871166,     1.8,    5842,94,6,647.0,4.0,9.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,75.0,469.0,231.0,2005.0,31/12/9999,287.0,77.0,382.0,0.0,0.0,14.0,68.0,35.0,121.0,0.0,5.0,25.0,6.0,19.0,8.0,0.0,119228.193591817,482185.2954600516,4.862467629365336,52.3264424051482,830.0,964.0,2141.0,1551.0,10497.0,2159.0,3059.0,2496.0,5.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0
424,BU03639004,Amsterdamse Bos,65.0,5.0,7.6923076923076925,15.0,23.07692307692308,     1.9,      90,83,17,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2471.0,31/12/9999,7.0,0.0,8.0,0.0,0.0,0.0,4.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,23.0,36.0,118471.13014285712,482976.8524196429,4.851276901964285,52.33350661785715,832.0,964.0,1418.0,1400.0,5136.0,34.0,98.0,11.0,20.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0
425,BU03639008,Buitenveldert West Midden,980.0,125.0,12.755102040816327,315.0,32.142857142857146,     1.9,    4057,62,38,212.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,142.0,77.0,1954.0,31/12/9999,26.0,154.0,5.0,0.0,0.0,40.0,35.0,16.0,122.0,0.0,1.0,15.0,1.0,14.0,0.0,0.0,119201.3982287234,482768.5522943263,4.8620125332978725,52.331682549024826,1227.0,1425.0,2875.0,57.0,5124.0,233.0,557.0,415.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
426,BU03639009,Zuiderhof,20.0,5.0,25.0,0.0,0.0,     1.3,     111,,,30.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,21.0,1976.0,31/12/9999,0.0,43.0,5.0,0.0,0.0,1.0,36.0,17.0,975.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,118797.47176086958,483104.1893913044,4.85605082673913,52.33467266847826,0.0,0.0,0.0,1561.0,12847.0,4.0,5.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0
427,BU03639100,De Klenckebuurt,755.0,85.0,11.258278145695364,275.0,36.42384105960264,     1.7,    5734,88,12,162.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,93.0,58.0,1952.0,31/12/9999,21.0,73.0,30.0,0.0,39.0,2.0,40.0,20.0,152.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,120584.94608571428,483006.0551619048,4.882285186785714,52.33390549259524,698.0,810.0,2023.0,339.0,28015.0,2.0,416.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,
428,BU03639101,Buitenveldert Oost Midden,3260.0,400.0,12.269938650306749,910.0,27.91411042944785,     1.7,   11317,100,0,865.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,688.0,222.0,1960.0,31/12/9999,104.0,226.0,548.0,0.0,0.0,47.0,38.0,19.0,92.0,0.0,9.0,0.0,0.0,0.0,8.0,2.0,120749.89140638002,482711.6173994452,4.884735032875636,52.33126956378641,656.0,762.0,1873.0,0.0,605.0,1640.0,2139.0,1917.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,3.0,
429,BU03639102,Buitenveldert Zuidoost,3935.0,480.0,12.198221092757306,915.0,23.25285895806861,     1.7,    6466,96,4,749.0,9.0,5.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,89.0,474.0,351.0,1950.0,31/12/9999,207.0,279.0,344.0,0.0,0.0,46.0,55.0,27.0,125.0,0.0,5.0,8.0,1.0,7.0,2.0,1.0,120675.97975129152,482132.0736623616,4.883709796686347,52.32605638845387,871.0,1011.0,2375.0,71.0,844.0,2174.0,2677.0,2171.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,3.0,
430,BU03639103,Amstelpark,10.0,0.0,0.0,5.0,50.0,     1.8,      22,,,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1973.0,31/12/9999,0.0,0.0,6.0,0.0,0.0,8.0,3.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,121397.06537037036,482509.4192962963,4.894249321851851,52.32949228703704,0.0,0.0,0.0,3879.0,21982.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,
431,BU03639200,Hoofdcentrum Zuidoost,10.0,0.0,0.0,0.0,0.0,     1.0,      38,,,0.0,10.0,75.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,90.0,13.0,1973.0,31/12/9999,1.0,17.0,3.0,0.0,0.0,118.0,85.0,40.0,1798.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,124528.20757617729,480612.23324376735,4.940353266149585,52.312623899722986,0.0,0.0,0.0,0.0,128481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
432,BU03639201,Amstel III deel A/B Noord,60.0,5.0,8.333333333333332,0.0,0.0,     1.1,      80,,,21.0,5.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,151.0,36.0,1967.0,31/12/9999,22.0,107.0,72.0,0.0,0.0,56.0,45.0,23.0,829.0,0.0,2.0,32.0,19.0,13.0,7.0,2.0,124954.55003511305,479981.2671087061,4.946661238273209,52.30697652555556,0.0,0.0,0.0,1416.0,91323.0,0.0,59.0,1418.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,,,
433,BU03639202,Amstel III deel C/D Noord,20.0,0.0,0.0,0.0,0.0,     1.1,      25,,,0.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.0,1970.0,31/12/9999,28.0,73.0,44.0,0.0,0.0,30.0,21.0,10.0,2183.0,0.0,3.0,2.0,2.0,0.0,214.0,0.0,124316.08907438016,479928.6570041322,4.9373048537190085,52.30646846634297,0.0,0.0,0.0,9995.0,158246.0,0.0,426.0,0.0,212.0,1.0,0.0,0.0,1.0,1.0,3.0,,,
434,BU03639203,Amstel III deel A/B Zuid,1345.0,5.0,0.3717472118959107,0.0,0.0,     1.1,    3863,9,91,413.0,0.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,1993.0,31/12/9999,1.0,40.0,402.0,0.0,0.0,26.0,711.0,336.0,361.0,0.0,3.0,1.0,0.0,1.0,8.0,0.0,125533.5968170564,479009.066411967,4.9552363534663,52.298270253046766,84.0,98.0,2227.0,1482.0,19515.0,4.0,398.0,1354.0,7.0,0.0,0.0,1.0,1.0,1.0,3.0,,,
435,BU03639204,Amstel III deel C/D Zuid,5.0,0.0,0.0,5.0,100.0,     1.3,       .,,,0.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1980.0,31/12/9999,1.0,16.0,6.0,0.0,0.0,11.0,6.0,2.0,2598.0,0.0,0.0,2.0,2.0,0.0,41.0,1.0,124840.28447560976,478700.7407195122,4.9451004698780485,52.29546161853658,0.0,0.0,0.0,9495.0,108208.0,4.0,68.0,0.0,40.0,1.0,0.0,0.0,1.0,1.0,3.0,,,
436,BU03639205,AMC,25.0,0.0,0.0,5.0,20.0,     1.0,      37,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998.0,31/12/9999,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,128.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,125675.148825,478351.402025,4.95736857,52.29236704349999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,2.0,,,
437,BU03639206,Hoge Dijk,140.0,15.0,10.714285714285714,10.0,7.142857142857142,     1.2,      98,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1989.0,31/12/9999,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,352.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,125578.67023333332,477508.4328333333,4.956027321666666,52.28478552466667,501.0,584.0,1384.0,14165.0,335104.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
438,BU03639300,Venserpolder West,5065.0,690.0,13.622902270483712,685.0,13.524185587364263,     1.7,   10169,90,10,803.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,604.0,202.0,1964.0,31/12/9999,470.0,180.0,134.0,0.0,0.0,24.0,90.0,45.0,82.0,0.0,24.0,21.0,18.0,3.0,1.0,1.0,124811.76101155869,481374.7846371278,4.944442938364273,52.319492917870406,771.0,895.0,1838.0,28.0,321.0,0.0,2559.0,2800.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
439,BU03639301,Venserpolder Oost,3430.0,485.0,14.1399416909621,295.0,8.60058309037901,     1.7,   10657,97,3,466.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,354.0,114.0,1957.0,31/12/9999,411.0,59.0,1.0,0.0,0.0,0.0,15.0,7.0,78.0,0.0,9.0,3.0,1.0,2.0,1.0,1.0,124986.79693496865,481956.3611494581,4.946958329503708,52.32472938079293,824.0,955.0,1947.0,0.0,2578.0,0.0,1753.0,1739.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
440,BU03639302,D-buurt,1910.0,125.0,6.544502617801047,35.0,1.832460732984293,     1.2,    7156,24,76,263.0,4.0,0.0,15.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,226.0,4.0,1963.0,31/12/9999,7.0,0.0,280.0,0.0,0.0,7.0,279.0,130.0,47.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,125448.70846239272,481596.1741953559,4.953765256638062,52.321517232009086,7.0,9.0,1112.0,0.0,28374.0,419.0,412.0,1943.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,,,
441,BU03639303,F-buurt,4395.0,760.0,17.29237770193402,225.0,5.119453924914676,     2.0,   19848,23,77,634.0,0.0,12.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,443.0,140.0,1980.0,31/12/9999,106.0,201.0,65.0,122.0,0.0,40.0,246.0,120.0,77.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,125541.3937630935,481167.5385540872,4.955162177474302,52.31766985804699,172.0,200.0,2325.0,99.0,9040.0,454.0,962.0,1950.0,6.0,0.0,1.0,1.0,1.0,1.0,4.0,,,
442,BU03639304,Amsterdamse Poort,1395.0,160.0,11.469534050179211,180.0,12.903225806451612,     1.5,    3273,65,35,357.0,27.0,131.0,36.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,429.0,3.0,1957.0,31/12/9999,36.0,110.0,124.0,24.0,0.0,257.0,190.0,97.0,428.0,0.0,8.0,8.0,3.0,5.0,4.0,4.0,125389.85042597404,480809.80932103895,4.952971060098701,52.31444664617663,324.0,376.0,1030.0,220.0,48238.0,0.0,845.0,1574.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,,,
443,BU03639305,Hoptille,1890.0,265.0,14.02116402116402,75.0,3.968253968253968,     1.6,    9279,100,0,313.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,56.0,1922.0,31/12/9999,251.0,0.0,64.0,0.0,0.0,0.0,137.0,69.0,66.0,0.0,7.0,2.0,0.0,2.0,1.0,1.0,125392.26931174088,480218.4078931174,4.95305844123077,52.30913160016194,575.0,669.0,1555.0,14.0,52.0,0.0,908.0,1222.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
444,BU03639306,Rechte H-buurt,3050.0,560.0,18.36065573770492,300.0,9.836065573770492,     1.9,   15565,100,0,656.0,1.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,551.0,121.0,1941.0,31/12/9999,0.0,128.0,6.0,0.0,0.0,550.0,132.0,65.0,85.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,125641.89262100458,480447.7079261796,4.9566986575570775,52.31120579702436,243.0,283.0,2256.0,0.0,0.0,1301.0,1314.0,1280.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,
445,BU03639307,Hakfort/Huigenbos,2515.0,490.0,19.4831013916501,155.0,6.163021868787276,     2.0,    9459,100,0,281.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,282.0,3.0,1944.0,31/12/9999,78.0,0.0,2.0,0.0,0.0,205.0,237.0,114.0,83.0,0.0,9.0,7.0,3.0,4.0,15.0,0.0,125651.59863293312,479916.8132049743,4.956887208190395,52.30643491069468,1426.0,1654.0,1938.0,162.0,9553.0,843.0,1165.0,1131.0,11.0,1.0,1.0,1.0,1.0,1.0,5.0,,,
446,BU03639308,Huntum,205.0,30.0,14.634146341463412,55.0,26.82926829268293,     2.2,    1860,100,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,17.0,9.0,27.0,1940.0,31/12/9999,26.0,3.0,9.0,0.0,0.0,0.0,4.0,2.0,249.0,0.0,0.0,12.0,7.0,5.0,0.0,1.0,126022.5271188811,480070.7598741259,4.962312510769231,52.30783817377623,1547.0,1798.0,3104.0,0.0,22310.0,1.0,143.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,
447,BU03639309,Vogeltjeswei,695.0,105.0,15.107913669064748,110.0,15.827338129496402,     2.3,   10036,100,0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,12.0,1966.0,31/12/9999,16.0,7.0,0.0,0.0,0.0,0.0,5.0,3.0,139.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,125890.33000790513,481087.0800909091,4.960286441422925,52.316965340237154,0.0,0.0,3255.0,0.0,268.0,0.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
448,BU03639310,Nelson Mandelapark,0.0,0.0,,0.0,,       .,       .,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1955.0,31/12/9999,0.0,0.0,5.0,0.0,0.0,0.0,4.0,3.0,794.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126136.181375,480536.7815,4.9639390625,52.312032495,0.0,0.0,0.0,0.0,51610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
449,BU03639400,E-buurt,2215.0,545.0,24.60496613995485,45.0,2.031602708803612,     2.5,    7239,13,87,107.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,70.0,43.0,1976.0,31/12/9999,54.0,61.0,18.0,1.0,0.0,7.0,29.0,16.0,108.0,0.0,2.0,18.0,13.0,5.0,19.0,2.0,126068.39990359895,481911.6425976864,4.962827160347043,52.32438543268637,4.0,4.0,3134.0,2146.0,5142.0,107.0,287.0,721.0,19.0,0.0,1.0,0.0,1.0,1.0,3.0,,,
450,BU03639401,G-buurt West,3655.0,475.0,12.99589603283174,425.0,11.627906976744184,     1.9,    9031,71,29,326.0,1.0,38.0,10.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,210.0,155.0,1974.0,31/12/9999,72.0,152.0,4.0,0.0,0.0,157.0,86.0,43.0,127.0,0.0,10.0,24.0,17.0,7.0,2.0,2.0,126374.76085377944,481553.5430080545,4.9673512705700125,52.32118303243494,0.0,0.0,2805.0,69.0,5227.0,2.0,28.0,1430.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,
451,BU03639402,Bijlmermuseum Noord,2285.0,370.0,16.192560175054705,450.0,19.693654266958426,     1.8,   16165,63,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1965.0,31/12/9999,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126818.49323822225,481500.0698595556,4.97386389136,52.32072538696889,269.0,312.0,2193.0,0.0,144.0,720.0,1083.0,1077.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,,
